Test	Confs. (features enabled)
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:114)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:114)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run1(TestSuite_NEW.java:114)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:168)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	DIRECTED, NUMBER, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, DIRECTED, SEARCH
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	DIRECTED, NUMBER
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	DIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	DIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	CONNECTED, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	NUMBER, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	CONNECTED, NUMBER, UNDIRECTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	CONNECTED, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run2(TestSuite_NEW.java:170)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	NUMBER, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	CONNECTED, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED, NUMBER
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED, NUMBER, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	DIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	CONNECTED, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	CONNECTED, NUMBER, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, SEARCH
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:212)	BFS, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_run3(TestSuite_NEW.java:213)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	DIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	DIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, NUMBER, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	DIRECTED, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	DIRECTED, NUMBER, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, DIRECTED, SEARCH
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	DIRECTED, NUMBER
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, DIRECTED, NUMBER, SEARCH
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	NUMBER, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	NUMBER, UNDIRECTED, WEIGHTED
tests.TestSuite_NEW.test_StrongComps(TestSuite_NEW.java:259)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
